Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),BACK_SPACE:People Occupant Count [](Hourly),CORE_RETAIL:People Occupant Count [](Hourly),POINT_OF_SALE:People Occupant Count [](Hourly),FRONT_RETAIL:People Occupant Count [](Hourly),FRONT_ENTRY:People Occupant Count [](Hourly),Total People,CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/28  11:00:00,29,897.5,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,22372.6829865665,12191.7413029245,34564.424289491,5176.77243125785,2708.55846029747,7885.33089155532,5404.51581471318,1066.09774738769,6470.61356210087,3373.8845166573,1066.09773885598,4439.98225551327,53360.3509986605,26.0547103313381,26.0671385617349,26.0724166093792,26.0382352737482,28.7770787415123,26.0635082844771
 06/28  12:00:00,30.525,909.333333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,25731.0415096738,12183.8988990837,37914.9404087575,5969.26239321471,2705.35249095781,8674.61488417253,6337.32294862121,1065.54893229977,7402.87188092098,4322.1100798001,1065.54871878342,5387.65879858352,59380.0859724345,26.0164830326295,26.0158057119542,26.0285833494324,26.0106305291832,30.3946542707286,26.0164208856492
 06/28  13:00:00,31.4833333333333,910,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,27834.0656294286,12018.6244858049,39852.6901152335,6494.92528341369,2627.25951051668,9122.18479393037,6814.29080782105,1030.5061308242,7844.79693864525,4837.4640935022,1031.56002727373,5869.02412077593,62688.6959685851,26.0328137575881,26.0400636152927,26.0672253249493,26.0510704697035,31.3200620274963,26.0413791208222
 06/28  14:00:00,32.425,897.25,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,29454.7534787341,12113.0074158041,41567.7608945382,7021.79266872716,2612.30439843151,9634.09706715867,7011.02963230486,1024.78322799514,8035.8128603,5035.66520488702,1024.98687418677,6060.65207907379,65298.3229010707,26.0255244219975,26.0317483496297,26.047146720778,26.0381230049118,32.1540228616978,26.0321511262969
 06/28  15:00:00,33.0916666666666,868,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,29868.944653359,11980.9998551923,41849.9445085513,7321.32933505359,2582.31938445743,9903.64871951102,6863.85862291009,1011.21047296194,7875.06909587204,4894.5258823208,1012.2553395522,5906.781221873,65535.4435458074,26.0219545950186,26.0261534229748,26.0388492127696,26.0330370480165,32.7176446115158,26.0267483580627
 06/28  16:00:00,33.65,819.333333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,29951.6259034918,12145.4226828249,42097.0485863169,7444.85826271309,2651.94624499438,10096.8045077074,6597.93639693438,1042.00721013549,7639.94360706987,4619.63652871031,1042.20593183144,5661.84246054176,65495.6391616359,26.0185722676715,26.0210839323251,26.0230064511513,26.0182294891281,33.1507044683648,26.0206042187138
 06/28  17:00:00,34.1916666666666,732.5,7,36.8051025351203,155.060510253512,14.6110124333925,14.6110124333925,1.16260293880187,222.250240594219,26620.341882825,9074.58195164331,35694.9238344683,6919.14217203202,1951.60465732838,8870.74682936041,6158.08340509018,765.626262689114,6923.70966777929,4158.14329285888,765.627016459669,4923.77030931854,56413.1506409265,26.0195869209609,26.0193640445142,26.0253628065417,26.0213842744551,33.572314031708,26.0199310925506
 06/28  18:00:00,33.4083333333333,573.583333333333,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,16702.0450730344,2915.77691021588,19617.8219832502,4837.94243988244,517.269750501222,5355.21219038367,4580.14606268799,197.462588327909,4777.60865101589,2943.77921602144,197.460974982417,3141.24019100385,32891.8830156536,26.0209051796663,26.0205693339444,26.0232439708313,26.0166110145993,31.8931604811221,26.0205404097064
 06/28  19:00:00,31.7666666666666,294.166666666666,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,11242.5190529337,2937.63022774622,14180.1492806799,3529.26140114189,543.96731795869,4073.22871910059,3300.02512703516,209.029884179787,3509.05501121495,2072.17722235669,209.029002865806,2281.20622522249,24043.6392362179,26.0188676053373,26.0132871009063,26.0208953453716,26.0164412294833,30.578621175484,26.014927353098
 06/28  20:00:00,30.1083333333333,19.1111111111111,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,6965.88759770631,2962.54477135324,9928.43236905955,2243.88531058325,574.417927058056,2818.3032376413,2226.39289330155,222.224710186949,2448.61760348849,1221.88105222356,222.224934050755,1444.10598627431,16639.4591964636,26.141407847007,26.1269928325381,26.2764112689007,26.1634798852847,28.9069092227071,26.1416783472482
 06/28  21:00:00,28.875,0,7,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,3546.58643470487,1503.75045024705,5050.33688495192,1451.59496824368,204.438306667039,1656.03327491072,1641.75626167568,74.8767302421188,1716.6329919178,817.063489681226,74.4079936439012,891.471483325127,9314.47463510557,26.0761189614466,26.0825334001571,26.1353807039085,26.0790983897857,28.0021637633513,26.0847310367179
 06/28  22:00:00,27.9749999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2148995508278,26.050157950797,26.6630905126973,26.3072982592754,27.4461069803105,26.135082940209
 06/28  23:00:00,27.075,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.254577143041,25.9683434447409,26.8886100334703,26.3477178284225,27.0381863908534,26.1018822166823
 06/28  24:00:00,26.3499999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1449450811189,25.8329404662436,26.7706941561405,26.1982621425626,26.7329883041041,25.9709963855357
 06/29  01:00:00,25.8083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0165545478649,25.698189791852,26.6179182557978,26.0392073187879,26.4790015688366,25.8345071188226
