Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),BACK_SPACE:People Occupant Count [](Hourly),CORE_RETAIL:People Occupant Count [](Hourly),POINT_OF_SALE:People Occupant Count [](Hourly),FRONT_RETAIL:People Occupant Count [](Hourly),FRONT_ENTRY:People Occupant Count [](Hourly),Total People,CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/26  21:00:00,24.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2430581043203,26.1286146991961,26.8170252544757,26.1926136972904,27.2112026296879,26.1973904341396
 06/26  22:00:00,22.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1170261926609,26.0351730220116,26.7659603165357,25.9956037526819,26.5349743039843,26.094479420819
 06/26  23:00:00,19.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8259639161401,25.7571249059666,26.394492382236,25.6078796417262,25.969598078427,25.8008429517547
 06/26  24:00:00,18.2583333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5384480756384,25.5072539362776,26.018248437942,25.2305041358176,25.4694614746944,25.5279272912351
 06/27  01:00:00,17.1583333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2629568598727,25.2742751042018,25.66369869196,24.8811577231517,25.0270086028617,25.2721468047102
 06/27  02:00:00,16.0583333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9825976303695,25.0489110555356,25.3049712527044,24.5320008285046,24.601452210282,25.0206330153553
 06/27  03:00:00,15.1333333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7150274891776,24.8308517941584,24.9684932576962,24.2004231891501,24.2085364942922,24.7790036423894
 06/27  04:00:00,14.3916666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4757362295165,24.6272430783717,24.6712296691092,23.9017463412079,23.85518019127,24.5569827274459
 06/27  05:00:00,13.6333333333333,41.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2464468916966,24.4310386571238,24.3842945596791,23.6122056623213,23.5190750258538,24.3431062452086
 06/27  06:00:00,15.0499999999999,506.416666666666,6,0,0,0,0,0,0,0,3122.80281178252,3122.80281178252,0,1154.81707721832,1154.81707721832,0,516.924217818637,516.924217818637,0,417.321693826784,417.321693826784,5211.86580064626,24.3849752389261,24.3410566860234,24.4582552415418,23.6543438459441,23.5761938852502,24.3107309196408
 06/27  07:00:00,17.9916666666666,793.083333333333,6,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,1971.0359756873,152.634021698507,2123.66999738581,478.690480834027,0,478.690480834027,198.089822219093,0,198.089822219093,140.109522192574,0,140.109522192574,2940.5598226315,24.7277547636975,24.5383717123991,25.1058084361242,24.0318479561792,24.0068524341518,24.573924528212
 06/27  08:00:00,20.95,910.666666666666,6,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,2881.88694753967,4392.84714704089,7274.73409458056,605.764188338446,989.258320014893,1595.02250835334,688.63543243421,780.189808293932,1468.82524072814,201.255910774845,448.732489158432,649.988399933276,10988.5702435953,25.2739423666386,25.0838760400988,25.8359967932025,24.7039942161681,23.1746348760444,25.1401169628095
 06/27  09:00:00,23.1916666666666,969.75,6,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,10502.6550638323,4956.13257537309,15458.7876392053,2192.40623989723,1098.41456782401,3290.82080772124,2657.18802091899,640.157109475357,3297.34513039434,678.907977764804,288.591286985269,967.499264750072,23014.452842071,25.8926098652571,25.8014368955225,25.9753456441935,25.7322155553497,24.4607080487643,25.8235331982801
 06/27  10:00:00,24.8333333333333,1002.33333333333,6,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,20876.311578877,7586.72310058384,28463.0346794608,3458.76654765139,1650.45153334385,5109.21808099524,3714.31163879171,648.160375523867,4362.47201431557,2246.89465718754,645.971379522655,2892.86603671019,40827.5908114818,26.033599289073,25.6404480662567,26.0061602359297,25.6571911861906,25.8057963286474,25.7311724546409
 06/27  11:00:00,26.4916666666666,1016.58333333333,6,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,26525.3807585802,10652.8147450153,37178.1955035954,4841.06156943029,2356.98281547902,7198.04438490931,4966.89437742349,927.627399533073,5894.52177695656,3574.45066824636,927.627399107426,4502.07806735379,54772.8397328151,25.9717505026892,25.3930799886374,25.9592923842802,25.4202474765333,27.2883774851063,25.5286276812327
 06/27  12:00:00,28.1916666666666,1025.33333333333,6,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,12112.3346476071,10448.534832773,22560.8694803801,5516.99944453243,2224.37762470763,7741.37706924005,5826.59637827457,869.777598932625,6696.37397720719,1869.92128613331,870.723566234141,2740.64485236745,39739.2653791948,25.9530181250489,26.7252902254095,25.9451597335902,26.9227251595419,28.2973325803989,26.5582190369321
 06/27  13:00:00,29.8333333333333,1025.75,6,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,8748.01174152125,10436.7072229359,19184.7189644571,6039.77244638333,2086.59743051659,8126.36987689991,6344.89824377837,810.38587063907,7155.28411441743,1420.8968434942,810.57259421166,2231.46943770586,36697.8423934803,26.001939058069,27.9435350262796,26.0192878688775,28.2930236963539,29.8140749109835,27.516240404531
 06/27  14:00:00,31.4916666666666,1017.91666666666,6,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,16651.1137301762,10165.7659577723,26816.8796879486,3842.54438773029,1886.53860134304,5729.08298907333,3851.59252744601,723.03652292357,4574.62905036957,2689.28091977286,724.088165274198,3413.36908504705,40533.9608124385,26.7592967695755,27.8459637090686,27.4791357932204,28.1009696032414,31.2855162502223,27.6576722891137
 06/27  15:00:00,32.55,1000,6,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,30398.9846902457,11635.8230719939,42034.8077622397,7105.00256836004,2155.05753162672,9260.06009998676,6505.2760029802,825.785478533535,7331.06148151374,4546.466222365,827.027086665609,5373.49330903061,63999.4226527708,26.394934004608,26.7344762084057,26.6680125297764,26.8874968156656,32.2269406341118,26.6836715645505
 06/27  16:00:00,33.0916666666666,966.5,6,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,29296.4164705594,10179.9246747996,39476.341145359,6979.44436877541,1773.22599556556,8752.67036434097,6134.83859814181,674.607293165871,6809.44589130769,4171.30930583,674.799212616283,4846.10851844628,59884.5659194539,26.2205459350384,26.344017354405,26.3463750138385,26.4958076373778,32.6488663367808,26.3336496603738
 06/27  17:00:00,33.65,911.75,6,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,25922.4624563175,7039.66614325589,32962.1285995733,6483.35067254729,988.00184475802,7471.3525173053,5731.48264531591,361.413643343014,6092.89628865893,3748.41932994699,361.413416489967,4109.83274643695,50636.2101519745,26.1635815026053,26.2603851329521,26.2478297689776,26.3598156933738,33.0738948372605,26.2500111236026
 06/27  18:00:00,32.7333333333333,803,6,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,21009.5816968337,7101.16540083856,28110.7470976722,5961.86406284949,1063.15180012408,7025.01586297357,5078.72019798756,393.975984585569,5472.69618257313,3100.09836514454,393.97591423988,3494.07427938441,44102.5334226033,26.136987813219,26.2158059840609,26.198632794868,26.2912890609605,31.4840967817386,26.2065383080596
 06/27  19:00:00,30.675,548,6,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,14682.1334882576,4125.79403428403,18807.9275225416,4383.87123930163,473.081871627458,4856.95311092909,3809.97924327432,164.970618731224,3974.94986200554,2194.03976635758,164.970157636645,2359.00992399422,29998.8404194704,26.1195015811027,26.186392184685,26.169083349391,26.2470950792879,30.0371342167238,26.1781244046877
 06/27  20:00:00,28.6333333333333,44.9444444444444,6,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,14904.5994987949,4237.99398931299,19142.5934881078,3487.45303546361,610.138038681498,4097.59107414511,3223.8229698798,224.360231303433,3448.18320118323,2057.80703985293,224.36103949466,2282.16807934759,28970.5358427837,26.1118522332405,25.9319556879445,26.1576753482215,25.9551584819433,28.714700051543,25.9783540879219
 06/27  21:00:00,26.1666666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4861376317127,26.3472750938258,27.1641240969719,26.578615845299,27.7254078531141,26.4396629722371
 06/27  22:00:00,23.3666666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3707635610296,26.31321670629,27.0976269923745,26.4114707528684,26.9936608609596,26.3811287064114
 06/27  23:00:00,20.5666666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0499475612681,26.023698185091,26.6895413008964,25.9859901071687,26.3722273964123,26.0695790946479
 06/27  24:00:00,18.6416666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75147577818,25.7571541449545,26.298640368029,25.587432807423,25.8453242220882,25.78077738613
 06/28  01:00:00,17.4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4860607005305,25.5064044111722,25.909101191216,25.2527621175552,25.4211555467272,25.5128681665685
 06/28  02:00:00,16.1416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2533791120935,25.2769529740911,25.5742442404812,24.9478855643891,25.0333973279627,25.2709285792495
 06/28  03:00:00,15.4833333333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.032892523596,25.0617849571879,25.2738609371025,24.6571528933112,24.6719313051527,25.0442498194292
 06/28  04:00:00,15.2833333333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8082151018127,24.8577598245786,24.9894983856983,24.379103130265,24.3421086169014,24.8265854166424
 06/28  05:00:00,15.0833333333333,15.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5925078482447,24.6659571323996,24.7225356218692,24.1154886487952,24.0370580583644,24.6210904260161
 06/28  06:00:00,16.5166666666666,229.416666666666,7,0,0,0,0,0,0,0,1381.29094444706,1381.29094444706,0,1204.24013216861,1204.24013216861,0,494.515596742701,494.515596742701,0,490.489666990001,490.489666990001,3570.53634034837,24.5969861531706,24.5528315468241,24.7149409300894,24.0918944614078,24.0392294540527,24.5404337332317
 06/28  07:00:00,19.1166666666666,551.666666666666,7,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,595.580157669057,313.189040431004,908.76919810006,400.965083206493,0,400.965083206493,167.328582033639,0,167.328582033639,43.3125969164738,0,43.3125969164738,1520.37546025667,24.8169572865018,24.7685431557032,25.1940086982859,24.4458722902941,24.4218379337569,24.7833961505777
 06/28  08:00:00,21.7166666666666,730.083333333333,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,1414.3064995575,4088.71331409774,5503.01981365525,491.61280335132,901.320507423432,1392.93331077475,554.692159069791,682.431276909502,1237.12343597929,103.160342524563,404.121244769948,507.281587294511,8640.3581477038,25.3022142844504,25.2990036367475,25.8862325240963,25.0777372496217,23.6888495057689,25.3237232077478
 06/28  09:00:00,24.2,819.75,7,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,8603.84964162,10767.3108202428,19371.1604618628,1736.98190604885,2283.34256650868,4020.32447255753,2389.42340376456,563.827601310241,2953.2510050748,778.792464682563,930.888043365898,1709.68050804846,28054.4164475436,25.934992948453,25.7980003574078,26.0221482891509,25.7880303545188,25.0777126247575,25.8349602403486
 06/28  10:00:00,26.5999999999999,868.916666666666,7,36.8051025351203,155.060510253512,14.6110124333925,14.6110124333925,1.16260293880187,222.250240594219,9290.97338194836,9048.61367417361,18339.5870561219,3618.71885219164,1921.72096466488,5540.43981685652,3941.80577113806,751.770041234637,4693.57581237269,1183.70499870036,751.055739810369,1934.76073851072,30508.3634238618,26.0371430076644,26.546997955005,26.0030588393423,26.5740689724677,26.8899756259188,26.4279626236243
 06/28  11:00:00,29,897.5,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,11138.9047563708,12191.7413029245,23330.6460592953,2577.40991957965,2708.55846029747,5285.96837987712,2690.79872765089,1066.09774738769,3756.89647503858,1679.78862046207,1066.09773885598,2745.88635931805,35119.3972735291,26.9204148416444,27.3455122121145,27.7805283931341,27.4519844580707,28.8260119770965,27.3105295867646
 06/28  12:00:00,30.525,909.333333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,25731.0415096738,12183.8988990837,37914.9404087575,5969.26239321471,2705.35249095781,8674.61488417253,6337.32294862121,1065.54893229977,7402.87188092098,4322.1100798001,1065.54871878342,5387.65879858352,59380.0859724345,26.5594327331591,26.7706536976572,26.8474852503144,26.6982485811535,30.4330764454064,26.7357834774118
 06/28  13:00:00,31.4833333333333,910,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,16972.1343129813,12018.6244858049,28990.7587987862,6546.33200044437,2627.25951051668,9173.59151096105,6868.22527265884,1030.5061308242,7898.73140348305,2949.69809377535,1031.56002727373,3981.25812104907,50044.3398342794,26.2481047584973,27.2203635840244,26.404614094376,27.4947039610085,31.3625854782933,27.022728320359
 06/28  14:00:00,32.425,897.25,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,37863.4723109545,12113.0074158041,49976.4797267586,7021.79266872716,2612.30439843151,9634.09706715867,7011.02963230486,1024.78322799514,8035.8128603,6473.2427718377,1024.98687418677,7498.22964602447,75144.6193002417,26.215660935725,26.1972743414414,26.3289502739577,26.082410378999,32.1982572125912,26.201446266544
 06/28  15:00:00,33.0916666666666,868,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,24539.8631505762,11980.9998551923,36520.8630057685,7321.32933505359,2582.31938445743,9903.64871951102,6863.85862291009,1011.21047296194,7875.06909587204,4021.26679509576,1012.2553395522,5033.52213464795,59333.1029557995,26.1669845536999,26.5140780783272,26.2544968599527,26.6436305675698,32.7470186517256,26.4477030078822
 06/28  16:00:00,33.65,819.333333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,12486.1388170156,12145.4226828249,24631.5614998406,7444.85826271309,2651.94624499438,10096.8045077074,6597.93639693438,1042.00721013549,7639.94360706987,1925.81942521218,1042.20593183144,2968.02535704362,45336.3349716615,26.1607026799145,27.7405996604222,26.2281512010517,27.9968193522146,33.1893183486786,27.394568855436
 06/28  17:00:00,34.1916666666666,732.5,7,36.8051025351203,155.060510253512,14.6110124333925,14.6110124333925,1.16260293880187,222.250240594219,26620.341882825,9074.58195164331,35694.9238344683,6919.14217203202,1951.60465732838,8870.74682936041,6158.08340509018,765.626262689114,6923.70966777929,4158.14329285888,765.627016459669,4923.77030931854,56413.1506409265,26.2073055356,26.9214993663695,26.27756267234,26.9875744084224,33.6333169471392,26.7644161400249
 06/28  18:00:00,33.4083333333333,573.583333333333,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,16702.0450730344,2915.77691021588,19617.8219832502,4837.94243988244,517.269750501222,5355.21219038367,4580.14606268799,197.462588327909,4777.60865101589,2943.77921602144,197.460974982417,3141.24019100385,32891.8830156536,26.2155944221417,26.4796728392312,26.2745435736217,26.6019081135769,32.0459545421483,26.4302325625036
 06/28  19:00:00,31.7666666666666,294.166666666666,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,4067.76347842211,2937.63022774622,7005.39370616834,1276.95586423077,543.96731795869,1820.92318218946,1194.01369269871,209.029884179787,1403.04357687849,749.754284269697,209.029002865806,958.783287135504,11188.1437523718,26.8022948294718,26.8916298539585,27.4723257914935,27.2529913804923,30.7543200200096,26.9390149445762
 06/28  20:00:00,30.1083333333333,19.1111111111111,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,8245.85103423827,2962.54477135324,11208.3958055915,2656.19330623099,574.417927058056,3230.61123328904,2635.48670350298,222.224710186949,2857.71141368993,1446.39846636506,222.224934050755,1668.62340041581,18965.3418529863,26.4736731207512,26.617943468488,26.7533370846553,26.7370971367072,29.1772978208249,26.6107483129208
 06/28  21:00:00,28.875,0,7,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,3546.58643470487,1503.75045024705,5050.33688495192,1451.59496824368,204.438306667039,1656.03327491072,1641.75626167568,74.8767302421188,1716.6329919178,817.063489681226,74.4079936439012,891.471483325127,9314.47463510557,26.2817590240179,26.3917059868953,26.4381866270766,26.4900332676782,28.2932042524946,26.3829725130796
 06/28  22:00:00,27.9749999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4069612798041,26.3468277473693,26.9396072081989,26.6723922509589,27.7011054391478,26.4175282938311
 06/28  23:00:00,27.075,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.421999915243,26.2358063010059,27.1215637700074,26.6616347604061,27.2643573443696,26.3534804218003
 06/28  24:00:00,26.3499999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2968028747069,26.0784988832638,26.9774669498747,26.4794825585367,26.9374751501233,26.2007496795296
 06/29  01:00:00,25.8083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.154778971346,25.9254245303256,26.8062990156973,26.2938203049172,26.6657330396506,26.0461655882724
 06/29  02:00:00,25.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9945098699529,25.772459784101,26.6104526915769,26.0923479461888,26.3968588114065,25.8859452914552
 06/29  03:00:00,24.5916666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8170015345433,25.6195721190484,26.3968525242942,25.8749466202891,26.124812975246,25.7206832058258
 06/29  04:00:00,23.8333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6279099437602,25.4638221259762,26.1672588614125,25.6392172209571,25.8404878410171,25.5492171244626
 06/29  05:00:00,23.0916666666666,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.426901662552,25.3043943483508,25.9253224947944,25.3929534201195,25.550819167846,25.3716759371361
 06/29  06:00:00,23.5583333333333,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3419788870937,25.1921474982781,25.8433418861855,25.3031141507836,25.4755566478986,25.267458842715
 06/29  07:00:00,24.8583333333333,468.666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4911777949846,25.2370657379804,26.0702323368306,25.5099191743704,25.743804869323,25.3524614217011
 06/29  08:00:00,26.1583333333333,653.333333333333,1,0,0,0,0,0,0,0,3831.04877398641,3831.04877398641,0,1352.32529203424,1352.32529203424,449.705579456392,676.881638774626,1126.58721823101,0,525.216022088349,525.216022088349,6835.17730634001,25.7312201359739,25.4579054475565,26.1015599151661,25.9182986116474,26.1864988989223,25.5763675166847
 06/29  09:00:00,27.5749999999999,753.666666666666,1,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,767.166892739282,446.103735682407,1213.27062842168,469.466631703242,147.340444020114,616.807075723357,1289.30322356401,59.0712799999206,1348.37450356393,506.951644253646,44.096892873077,551.048537126723,3729.50074483569,26.0256112700261,25.9353033893873,26.1009170340969,26.1485432759463,27.2087727060164,25.9753742833126
 06/29  10:00:00,29.0166666666666,812.5,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,4573.02049710839,2810.08717134309,7383.10766845148,2205.34949812738,519.466028034991,2724.81552616237,2939.3706733465,198.499872363722,3137.87054571022,1018.40093702605,198.498570473959,1216.8995075,14462.6932478241,26.0886844292153,26.40842563955,26.0873928532073,26.6019552126467,28.3941785690436,26.3467709133528
 06/29  11:00:00,30.4749999999999,845.083333333333,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,15031.6906186209,2901.01984399045,17932.7104626114,3006.80992917373,499.244038725426,3506.05396789915,3962.47666728487,189.650085860227,4152.1267531451,3626.43703528439,189.650358977144,3816.08739426154,29406.9785779172,26.0841581606819,25.9008818553468,26.0896113797887,25.6911257290755,29.6311540461491,25.9300029809096
 06/29  12:00:00,32.0916666666666,861.083333333333,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,7715.32154848033,5870.13679185108,13585.4583403314,4699.01319049546,1182.85182070083,5881.86501119629,5581.25078059276,458.349251373668,6039.60003196642,1714.2650186981,459.120422671831,2173.38544136993,27680.308824864,26.0755188317032,26.6070210616495,26.0812720597685,27.0812503839485,31.7123841828036,26.5151351491004
 06/29  13:00:00,33.7333333333333,862.583333333333,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,20294.9980763155,5821.63385562821,26116.6319319437,5376.69792136364,1134.47420688311,6511.17212824674,6267.07107366045,436.645799702417,6703.71687336286,4560.70211817144,437.715560846557,4998.41767901799,44329.9386125713,26.0873522478024,26.3920781133259,26.1102854914267,26.500958876487,33.2442388447821,26.3299221616882
 06/29  14:00:00,35.3916666666666,847.416666666666,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,21796.0472824142,5775.699621911,27571.7469043252,5913.40243895661,1079.41873652296,6992.82117547958,6528.66602691244,412.738106182932,6941.40413309537,4821.48654662542,413.815242827447,5235.30178945286,46741.274002353,26.102875045523,26.2060435442203,26.1286653721947,26.289191073603,34.678356876967,26.1892499721078
 06/29  15:00:00,35.75,763.5,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,19851.4484567865,5886.22710013749,25737.6755569239,6215.71377865189,1094.34666037434,7310.06043902623,6422.96824553482,420.406424567422,6843.37467010224,4250.19262525393,420.57798876923,4670.77061402315,44561.8812800755,26.1005032220094,26.345662857401,26.1177561506155,26.4714217613386,35.0619765685258,26.2980996494247
 06/29  16:00:00,35.2083333333333,460.833333333333,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,23815.2415706984,5767.98665087293,29583.2282215713,6242.34861589902,1076.43480367328,7318.7834195723,6277.6587532115,412.087695139716,6689.74644835121,5191.37586413398,413.009544193636,5604.38540832762,49196.1434978224,26.1008662465964,26.0074576687839,26.1151347904944,25.9554398178667,34.6426061822602,26.0266860567618
 06/29  17:00:00,34.65,227.583333333333,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,12922.0869433352,2695.83079679267,15617.9177401278,4063.92223029847,356.921613232327,4420.84384353079,4202.58804587485,127.183517252108,4329.77156312696,2859.7335776606,128.083114884419,2987.81669254502,27356.3498393306,26.1599577329368,26.0984858062089,26.2271652732844,26.1889321188105,33.9879196288234,26.1232004655253
 06/29  18:00:00,32.0083333333333,117,1,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,5304.71541889839,1343.43922978116,6648.15464867955,2073.85284708914,51.0499100287853,2124.90275711792,2538.60882895629,12.8756266920314,2551.48445564832,1605.61489610378,13.1913306743674,1618.80622677814,12943.3480882239,26.0226921517617,26.024555705709,25.991332695335,26.0048246665045,31.0711436316359,26.0207459393217
 06/29  19:00:00,27.9666666666666,31.4166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4930199329834,26.2743540619393,27.2797210351879,26.9923671588892,28.668477747597,26.4246478840928
 06/29  20:00:00,23.9083333333333,1.55555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1793390316181,26.1645383027964,27.0127102664524,26.6214070464891,27.5778069135814,26.2532474576801
 06/29  21:00:00,22.0833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6059307399209,25.8231119113963,26.3321056799226,25.9377539262693,26.7113477321982,25.8281706852532
 06/29  22:00:00,21.9416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3699067477417,25.5788110515291,26.0347618098188,25.622793325722,26.218433583064,25.5770726580092
 06/29  23:00:00,21.7833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.205268839928,25.3937291067337,25.8216270877193,25.3913397448665,25.8545188376836,25.3904756797882
 06/29  24:00:00,21.4666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0594051457414,25.2323391779118,25.6315030270808,25.1853872459898,25.5494518516475,25.2268265587288
 06/30  01:00:00,21.125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9551558942896,25.0965326898056,25.5313057117406,25.0067136507801,25.2837204965082,25.095793872724
