Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),BACK_SPACE:People Occupant Count [](Hourly),CORE_RETAIL:People Occupant Count [](Hourly),POINT_OF_SALE:People Occupant Count [](Hourly),FRONT_RETAIL:People Occupant Count [](Hourly),FRONT_ENTRY:People Occupant Count [](Hourly),Total People,CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/01  15:00:00,29.25,961.166666666666,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,18313.692267175,5886.68167268118,24200.3739398562,4088.00938752426,1221.15240085122,5309.16178837548,4682.33865515619,475.121424725822,5157.46007988201,3010.14062474141,476.04037263221,3486.18099737362,38153.1768054873,25.9999999999999,26,25.9999999999999,25.9999999999999,29.1903408244327,26
 06/01  16:00:00,29.7916666666666,918.166666666666,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,18286.1998418937,5906.14560659048,24192.3454484842,4259.05007968189,1237.76944529704,5496.81952497893,4466.41524783502,482.178415392445,4948.59366322746,2787.84809937957,483.250231229891,3271.09833060946,37908.8569673,25.9999999999999,26,26,26,29.6409512028786,26
 06/01  17:00:00,30.3499999999999,846.916666666666,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,13180.3366707704,2947.16952132831,16127.5061920987,3251.25709934804,548.375537615441,3799.63263696348,3520.51684129598,210.667659662129,3731.18450095811,2194.8712162238,210.80313736849,2405.67435359229,26063.9976836126,26,25.9999999999999,25.9999999999999,26,30.0806838165969,25.9999999999999
 06/01  18:00:00,29.6083333333333,599.5,1,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,7671.80389405783,1323.7484816733,8995.55237573113,2133.76995302211,94.7579117248112,2228.52786474693,2445.24765136703,27.7164028369408,2472.96405420397,1493.30434460523,27.7167030554923,1521.02104766072,15218.0653423428,26,26,25.9999999999999,25.9999999999999,29.0477872190231,26
 06/01  19:00:00,27.9666666666666,80.7499999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2961203269624,26.2330696109471,26.9994074507622,26.6279837045043,27.8853926261114,26.3203086641226
 06/01  20:00:00,26.3083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1628638056023,26.1199072579724,26.9710728950721,26.4735183658883,26.993863628225,26.2066775502864
 06/01  21:00:00,24.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8733127331604,25.8588758803552,26.61232563121,26.0731669754803,26.4107008346963,25.9252335827861
 06/01  22:00:00,22.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5795835047885,25.6173158036699,26.2501859215061,25.6919406655177,25.9096039189502,25.6577900431071
 06/01  23:00:00,20.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3200031581645,25.3967473853256,25.9111163148406,25.3432126500624,25.4708671760197,25.414426280928
 06/01  24:00:00,19.1666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0978862913921,25.1890074604318,25.6094045401934,25.0365225657557,25.0960933403528,25.1915434840439
 06/02  01:00:00,18.825,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.952404809263,25.0190980087005,25.4480949419878,24.8045544665848,24.8007388903101,25.0221677578788
 06/02  02:00:00,18.4666666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8127628745007,24.86214855097,25.2800941440071,24.5918314964041,24.5416572980312,24.8636833457863
 06/02  03:00:00,17.425,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6460244742365,24.6981572106289,25.065212068227,24.3578488551067,24.2668811863875,24.6912460538555
 06/02  04:00:00,15.9833333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4425825553632,24.5240447210562,24.8012051647539,24.0853190851952,23.9570392642394,24.4998061739291
 06/02  05:00:00,14.525,31.8333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2318815549395,24.3466923412605,24.5229342214311,23.8044332958895,23.6406805218279,24.303390663717
 06/02  06:00:00,15.1833333333333,401.333333333333,2,0,0,0,0,0,0,0,2296.01926072392,2296.01926072392,0,1155.97830669466,1155.97830669466,0,485.494284867176,485.494284867176,0,539.597336770501,539.597336770501,4477.08918905626,24.2781026922546,24.2500667476889,24.5120699152087,23.7687417169174,23.6351967595528,24.2402398412292
 06/02  07:00:00,17.4416666666666,699.583333333333,2,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,2086.92056842093,239.150104201814,2326.07067262275,505.9390667694,4.06506983232285,510.004136601723,213.504969583728,0,213.504969583728,153.07151341116,0,153.07151341116,3202.65129221936,24.5581482528726,24.401184442555,25.0812452327074,24.0709046087645,24.0171681719754,24.4504305023625
 06/02  08:00:00,19.6833333333333,836.416666666666,2,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,3090.64460666813,3947.79037724076,7038.4349839089,754.282721120431,896.605692181573,1650.888413302,642.405589821326,748.037743890137,1390.44333371146,228.20834184341,425.611949244158,653.820291087568,10733.5870220099,25.032625473844,24.9087722971177,25.8525558952254,24.689642587216,22.7090905209173,24.9772802447498
 06/02  09:00:00,22,905.333333333333,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,8707.26524566346,3460.39777382713,12167.6630194906,1777.67640457025,760.191368073789,2537.86777264404,2558.78265313745,651.234341320411,3210.01699445786,668.084821504694,241.698607344181,909.783428848876,18825.3312154414,25.8301944044834,25.857631384043,25.9999999828002,25.7782037981298,23.8783820097215,25.8572233814087
 06/02  10:00:00,24.4,945.833333333333,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,13953.583337116,7546.70004414899,21500.283381265,3056.56718092274,1632.5255670379,4689.09274796064,3626.646476215,660.58189650553,4287.22837272053,1643.91736864329,636.341237425268,2280.25860606856,32756.8631080147,25.9999999413441,25.9999999796942,25.9999999999999,25.9999999630711,25.5168053902641,25.9999999735533
 06/02  11:00:00,26.8,966.166666666666,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,20313.2071805354,10677.0816065991,30990.2887871346,4452.51930225543,2384.41479297702,6836.93409523245,4952.83422190691,938.961273207908,5891.79549511482,2936.86337557216,938.961109216678,3875.82448478883,47594.8428622707,25.9999999999999,26,25.9999999999999,25.9999999999999,27.4172117924117,26
 06/02  12:00:00,28.675,976.583333333333,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,23555.1797187715,10507.1119464711,34062.2916652426,5191.50297138639,2301.31954422034,7492.82251560673,5887.49879390289,902.782680215488,6790.28147411837,3888.91170148293,903.864414753955,4792.77611623689,53138.1717712046,25.9999999999999,26,25.9999999999999,25.9999999999999,28.7424016610654,26
 06/02  13:00:00,30.1166666666666,978.416666666666,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,25973.49456964,10454.2844527187,36427.7790223587,5800.84905869526,2231.54132902541,8032.39038772067,6476.24126681524,871.964996126149,7348.20626294139,4502.48868468905,873.219940626803,5375.70862531585,57184.0842983366,26,25.9999999999999,25.9999999999999,25.9999999999999,30.0759154669792,25.9999999999999
 06/02  14:00:00,31.575,922.5,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,27556.8167617465,10379.8947946269,37936.7115563734,6344.66176314603,2141.7921966424,8486.45395978843,6729.39320408137,833.038755241069,7562.43195932244,4772.16011702471,834.285060492875,5606.44517751758,59592.0426530018,25.9999999999999,26,26,26,31.3588026565889,26
 06/02  15:00:00,31.9666666666666,682.916666666666,2,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,28252.4986524389,12050.3852085244,40302.8838609634,6898.98937261688,2535.70798243663,9434.69735505352,6839.06011248343,991.599279991912,7830.65939247534,4883.80871602965,991.800087867385,5875.60880389704,63443.8494123893,25.9999999999999,25.9999999999999,25.9999999999999,26,31.7651482482249,25.9999999999999
 06/02  16:00:00,31.625,568.416666666666,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,26399.033979987,10433.9929683149,36833.0269483019,6639.26019287202,2213.64208685276,8852.90227972478,6435.96184367147,864.841347591306,7300.80319126278,4473.5605731013,865.899939078426,5339.46051217972,58326.1929314692,25.9999999999999,26,26,25.9999999999999,31.4645421292241,26
 06/02  17:00:00,31.2666666666666,451.583333333333,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,23252.6231776772,7534.3399808526,30786.9631585298,5946.63282780737,1585.69628032718,7532.32910813456,5828.77232820387,620.019664553443,6448.79199275731,3852.63596487449,620.213403407741,4472.84936828223,49240.9336277039,26,26,25.9999999999999,25.9999999999999,31.1099154409641,26
 06/02  18:00:00,30.05,487.25,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,19413.0582746912,7506.18771446367,26919.2459891548,5460.45778605138,1557.96109058006,7018.41887663144,5069.97081820165,608.393736580762,5678.36455478241,3104.82724222402,608.394087824922,3713.22133004894,43329.2507506176,26,25.9999999999999,25.9999999999999,25.9999999999999,29.9487359093702,25.9999999999999
 06/02  19:00:00,28.1916666666666,183.166666666666,2,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,13514.2524464499,4444.56970098558,17958.8221474355,3864.77665221552,746.106764142585,4610.88341635811,3744.12763216819,283.491354268185,4027.61898643637,2153.83302104262,282.600762227314,2436.43378326993,29033.7583334999,25.9999999999999,25.9999999999999,25.9999999999999,25.9999999999999,28.6042605725252,25.9999999999999
 06/02  20:00:00,26.3499999999999,10.7777777777777,2,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,11112.8173660029,4229.69758567284,15342.5149516757,3181.00556687903,607.682440324793,3788.68800720382,3168.27150972969,223.516938598514,3391.7884483282,1618.04486818947,223.395675032821,1841.44054322229,24364.43195043,25.9999999999999,25.9999999999999,25.9999999999999,25.9999999999999,28.0633619458038,25.9999999999999
 06/02  21:00:00,24.3166666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2834586598847,26.2831239508144,26.9645298281195,26.4648447422591,27.3150651861722,26.3402204597379
 06/02  22:00:00,22.0583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1147599915895,26.1374562597931,26.8789371014806,26.2316171903976,26.6806044496138,26.1889023422646
 06/02  23:00:00,19.8166666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8279386488872,25.8416532102046,26.5138525256133,25.8384920290556,26.142483906674,25.8835843045784
 06/02  24:00:00,18.375,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5695081941553,25.5829466686094,26.1663196737108,25.4776807431674,25.6742374264333,25.6123058103681
 06/03  01:00:00,17.4166666666666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3416606352555,25.3543637499252,25.8641820947083,25.1661571647792,25.2786576982607,25.3735031238752
 06/03  02:00:00,16.475,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1296197145171,25.1468140743894,25.5821271017057,24.8755678887407,24.9164177049119,25.154794224009
 06/03  03:00:00,15.4583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9193812098351,24.948465141817,25.3034579860083,24.5904350577299,24.5691121502348,24.943422710762
 06/03  04:00:00,14.3583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7020386309526,24.7526478580544,25.0163469120989,24.2992969734161,24.2233573558491,24.731689375331
 06/03  05:00:00,13.2583333333333,20.9166666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4839452346856,24.5595540779323,24.7285967814074,24.0092437736934,23.8859727273008,24.5217706511761
 06/03  06:00:00,14.2,288.416666666666,3,0,0,0,0,0,0,0,1277.03326642482,1277.03326642482,0,1250.67411528343,1250.67411528343,0,475.549485559661,475.549485559661,0,562.869009080174,562.869009080174,3566.12587634808,24.4950177453435,24.4450840814551,24.7063553752272,23.9627996163429,23.8627536519204,24.4387907983416
 06/03  07:00:00,16.5999999999999,601.75,3,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,2387.48384776633,473.081731344516,2860.56557911085,577.933488303945,17.3095647712191,595.243053075164,242.044428421637,0,242.044428421637,176.680476652276,2.33153224142548,179.012008893701,3876.86506950135,24.707736072146,24.5417913431814,25.2358866306897,24.231680953365,24.236594783605,24.594792899801
 06/03  08:00:00,19,763.166666666666,3,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,3560.81242870689,3572.96507854019,7133.77750724708,868.270601340542,836.847345187362,1705.1179465279,783.477714847938,760.718489763983,1544.19620461192,266.359940536328,405.964424579458,672.324365115787,11055.4160235027,25.1418577396462,24.9960185701754,25.9178779498769,24.8205554488547,22.5987388703074,25.0696234798428
 06/03  09:00:00,21.6333333333333,844.333333333333,3,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,8988.0780174572,3576.25826525354,12564.3362827107,2069.42021035534,894.821471720727,2964.24168207607,2715.60583131953,677.40814232258,3393.01397364211,787.31779009492,279.270158102678,1066.58794819759,19988.1798866265,25.8689294159685,25.8463109076409,25.9999999994307,25.8225472882728,23.8124579319642,25.8586625804341
 06/03  10:00:00,24.375,890.833333333333,3,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,14657.3011704221,7536.60349262017,22193.9046630423,3285.13897826111,1684.85373711457,4969.99271537569,3863.65455268201,671.026699712018,4534.68125239403,1845.16111211522,661.711006326378,2506.87211844159,34205.4507492536,25.9999999901249,25.9999999848648,25.9999999999999,25.9999999929567,25.6027266607992,25.9999999872755
 06/03  11:00:00,27.1333333333333,910.416666666666,3,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,21170.9322631807,10703.7990714248,31874.7313346056,4740.24786355688,2418.40439743123,7158.65226098811,5244.03309817681,954.098374709031,6198.13147288584,3198.92089984231,954.099437282294,4153.0203371246,49384.5354056042,25.9999999999999,26,25.9999999999999,26,27.6977092615487,26
 06/03  12:00:00,28.65,898.666666666666,3,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,24370.2313678577,10542.1618554295,34912.3932232873,5475.5809456969,2344.32267733435,7819.90362303125,6202.66354167271,921.338268263975,7124.00180993669,4179.8742616106,922.425111987995,5102.2993735986,54958.5980298538,26,26,25.9999999999999,25.9999999999999,28.7744772667032,26
 06/03  13:00:00,29.1916666666666,820.083333333333,3,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,25919.6208666639,10495.5204948213,36415.1413614853,5971.66508745201,2281.74881169883,8253.41389915085,6643.68835869111,893.664486411634,7537.35284510275,4651.6715474115,894.928236549766,5546.59978396127,57752.5078897002,26,26,25.9999999999999,26,29.3190321898179,26
 06/03  14:00:00,29.75,564.333333333333,3,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,25617.0290016583,10440.407812796,36057.4368144544,6313.44495999391,2214.12211422868,8527.56707422259,6856.31572285755,864.295280230129,7720.61100308768,4882.55835416107,865.550752676209,5748.10910683728,58053.723998602,26,26,25.9999999999999,25.9999999999999,29.8461306455025,26
 06/03  15:00:00,29.0083333333333,387.666666666666,3,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,26369.0073390769,12043.2669705324,38412.2743096093,6604.49700271658,2526.83681115201,9131.3338138686,6663.32812773189,987.748620940285,7651.07674867218,4702.83520327576,987.951159470163,5690.78636274592,60885.471234896,25.9999999999999,26,25.9999999999999,26,29.2182508005674,26
 06/03  16:00:00,27.3666666666666,254.583333333333,3,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,24187.5123445693,10547.2080230915,34734.7203676609,6228.88934815016,2106.11430595437,8335.00365410453,6271.76207121949,820.228815250451,7091.99088646994,4309.35355302234,819.175669895784,5128.52922291813,55290.2441311535,25.9999999999999,26,26,25.9999999999999,27.7852718532737,26
 06/03  17:00:00,25.7083333333333,234.666666666666,3,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,20869.6146031813,7251.28076987131,28120.8953730526,5452.77977501315,1253.41371954484,6706.19349455799,5608.021953607,476.810346962554,6084.83230056955,3644.72123133609,476.622270517565,4121.34350185366,45033.2646700338,26,26,26,25.9999999999999,26.3109854856764,26
 06/03  18:00:00,23.8916666666666,126.25,3,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,17103.6889857562,7286.97988417951,24390.6688699357,4646.10430944728,1290.1593570879,5936.26366653518,4573.1771757744,492.347681018454,5065.52485679286,2654.78847865264,492.348084820055,3147.1365634727,38539.5939567364,26,26,25.9999999999999,26,26.319032615715,26
 06/03  19:00:00,22.05,21.1666666666666,3,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,11267.1193252815,4415.73466792309,15682.8539932046,3018.5588323572,712.418569595124,3730.97740195232,3174.77774321954,268.781319269113,3443.55906248865,1642.35802509753,267.925183628378,1910.2832087259,24767.6736663715,25.9999999999999,25.9999999999999,26,25.9999999999999,25.222611046562,25.9999999999999
 06/03  20:00:00,20.1916666666666,0.722222222222222,3,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,9157.19182606569,4524.28987536863,13681.4817014343,2487.95783086654,851.682895901966,3339.64072676851,2625.46667102629,328.913270648726,2954.37994167501,1129.98481399975,328.159302345128,1458.14411634488,21433.6464862227,25.9999999999999,26,25.9999999999999,26,26.4050841591178,26
 06/03  21:00:00,19.2833333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0094097802043,26.0970640488636,26.5392861001768,26.0880412882589,26.1083821936871,26.1111004222827
 06/03  22:00:00,19.1416666666666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7845954109698,25.865021556742,26.4142273366616,25.8144823473109,25.7560408546875,25.8845877086995
 06/03  23:00:00,18.9833333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5610925905054,25.5903635916624,26.1519997563435,25.5210471761371,25.4485894297764,25.6180262950405
 06/03  24:00:00,18.2583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3501049075267,25.3740690179251,25.8902137987551,25.2421928723999,25.1385020319464,25.3954744884268
